지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),강수 계속시간(hr),10분 최다 강수량(mm),10분 최다강수량 시각(hhmi),1시간 최다강수량(mm),1시간 최다 강수량 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간 풍속 풍향(16방위),최대 순간풍속 시각(hhmi),최대 풍속(m/s),최대 풍속 풍향(16방위),최대 풍속 시각(hhmi),평균 풍속(m/s),풍정합(100m),평균 이슬점온도(°C),최소 상대습도(%),최소 상대습도 시각(hhmi),평균 상대습도(%),평균 증기압(hPa),평균 현지기압(hPa),최고 해면기압(hPa),최고 해면기압 시각(hhmi),최저 해면기압(hPa),최저 해면기압 시각(hhmi),평균 해면기압(hPa),가조시간(hr),합계 일조시간(hr),1시간 최다일사 시각(hhmi),1시간 최다일사량(MJ/m2),합계 일사량(MJ/m2),일 최심신적설(cm),일 최심신적설 시각(hhmi),일 최심적설(cm),일 최심적설 시각(hhmi),합계 3시간 신적설(cm),평균 전운량(1/10),평균 중하층운량(1/10),평균 지면온도(°C),최저 초상온도(°C),평균 5cm 지중온도(°C),평균 10cm 지중온도(°C),평균 20cm 지중온도(°C),평균 30cm 지중온도(°C),0.5m 지중온도(°C),1.0m 지중온도(°C),1.5m 지중온도(°C),3.0m 지중온도(°C),5.0m 지중온도(°C),합계 대형증발량(mm),합계 소형증발량(mm),9-9강수(mm),안개 계속시간(hr)
90,2019-01-01,-1.5,-5.8,505,2.4,1238,,,,,,,10.9,290,1649,5.9,290,1653,1.7,1471,-20.1,13,41,23.6,1.3,1026.3,1031.4,18,1025.7,1357,1028.6,9.6,6.7,,,,,,,,,3.5,2.9,-3.1,-8.2,,,,,,,,,,,,,
90,2019-01-02,-1.4,-6.3,753,4.5,1421,,,,,,,6.8,290,1202,3.5,290,1206,1.2,1064,-21.5,11,1357,20.9,1.1,1027.3,1031.8,918,1027.9,1417,1029.6,9.6,8.9,,,,,,,,,.1,0,-2.7,-9.9,,,,,,,,,,,,,
90,2019-01-03,-.4,-4.1,624,4.6,1300,,,,,,,6.6,290,532,3.4,290,453,1.5,1322,-17.3,13,1110,27.3,1.7,1029.2,1033.2,1006,1029.9,1,1031.5,9.6,8.9,,,,,,,,,.1,0,-1.7,-8.6,,,,,,,,,,,,,
90,2019-01-04,2.6,-3.1,404,6.3,1306,,,,,,,10.4,230,922,6,230,1010,2.3,1967,-13.3,17,1034,31.1,2.3,1023.9,1031.8,19,1022.1,2357,1026.2,9.6,4.3,,,,,,,,,5.1,3.6,.7,-6,,,,,,,,,,,,,
90,2019-01-05,.8,-3.3,1955,3.5,1251,,,,,,,10,270,104,4.1,270,140,2.2,1926,-14.2,18,1025,31.8,2.1,1021.8,1026.2,2313,1021.9,103,1024.1,9.6,8.8,,,,,,,,,1.3,.3,-.2,-6,,,,,,,,,,,,,
90,2019-01-06,.7,-2.6,451,5.5,1341,,,,,,,4.6,290,2037,2.5,290,248,1.3,1151,-12.9,21,2130,36.4,2.4,1023.8,1027.4,907,1024.6,1456,1026.1,9.6,6.6,,,,,,,,,2.5,.3,.4,-4.6,,,,,,,,,,,,,
90,2019-01-07,2,-2,640,6.2,1437,,,,,,,10.9,290,2326,6.7,290,2335,2.1,1856,-18.9,12,503,19.9,1.4,1021.9,1025.9,242,1022.4,1428,1024.2,9.6,8.4,,,,,,,,,3.3,3.3,.7,-4.7,,,,,,,,,,,,,
90,2019-01-08,-.4,-4.9,2359,3.9,1239,,,,,,,12.4,360,1634,6.2,290,1948,3.1,2668,-21.3,12,1114,19.5,1.2,1022.3,1029.8,2348,1020.7,1405,1024.6,9.7,8.9,,,,,,,,,.4,0,-.3,-9.7,,,,,,,,,,,,,
90,2019-01-09,-1.7,-7.5,741,3.7,2334,,,,,,,9.8,200,2347,4.9,290,2248,1.4,1238,-21.4,5,2332,22.8,1.2,1026.9,1033.9,856,1022.5,2358,1029.2,9.7,8.6,,,,,,,,,3.8,.9,-2.5,-9.7,,,,,,,,,,,,,
90,2019-01-10,3.5,.5,2318,7.8,1300,,,,,,,11.1,250,1646,4.8,250,1655,2.2,1867,-17.1,4,55,23.6,1.9,1017.6,1022.8,5,1017.3,1328,1019.8,9.7,7,,,,,,,,,3.8,3.5,2.9,-3,,,,,,,,,,,,,
90,2019-01-11,1.9,-2.2,346,6.5,1350,,,,,,,4.3,270,258,2.8,290,704,1.4,1242,-6.3,39,33,54.9,3.8,1022.5,1027,1035,1021.9,1,1024.8,9.7,6.7,,,,,,,,,4,3.3,1.8,-4.9,,,,,,,,,,,,,
90,2019-01-12,2.4,-.8,2305,6.5,1252,,,,,,,6.2,360,1456,4.1,360,1545,1.6,1416,-1.8,63,951,73.9,5.4,1020.3,1023.7,2305,1020.7,1337,1022.6,9.7,.5,,,,,,,,,6.5,5.5,1.8,-2.9,,,,,,,,,,,,,
90,2019-01-13,2.6,-1.6,37,8.5,1244,,,,,,,3.6,20,1333,2.3,290,237,1.2,1043,-3.8,41,1112,64,4.7,1021.8,1025.2,1007,1023,1336,1024.1,9.8,8.7,,,,,,,,,.1,0,2.1,-3.4,,,,,,,,,,,,,
90,2019-01-14,3.9,-2.2,631,8,1307,,,,,,,4.9,320,2332,3.2,290,2339,1.4,1184,-7.7,32,1905,42.5,3.5,1020.6,1025.3,922,1019.7,2355,1022.8,9.8,7.1,,,,,,,,,3.8,2.9,1.9,-3.9,,,,,,,,,,,,,
90,2019-01-15,1.2,-4.2,2354,4.9,1239,,,,,,,12.9,270,543,7.3,290,551,2.6,2263,-11.5,30,2142,38.1,2.6,1017.4,1024.1,2336,1017,525,1019.7,9.8,7.7,,,,,,,,,2.6,1.8,1.7,-7.7,,,,,,,,,,,,,
90,2019-01-16,-2.4,-9,644,3.7,1421,,,,,,,10.7,290,1540,5.6,290,1641,1.8,1570,-17.9,11,1424,32.6,1.5,1018.8,1025.2,314,1018.4,1537,1021.1,9.8,7.7,,,,,,,,,1.6,1.4,-1.2,-10.9,,,,,,,,,,,,,
90,2019-01-17,2.5,-1.7,3,6.8,1325,,,,,,,10.4,290,456,5,290,1319,1.9,1658,-13.6,21,1548,30.3,2.2,1016.6,1023.5,2353,1016,1316,1018.8,9.8,9.1,,,,,,,,,1,0,1.2,-3.6,,,,,,,,,,,,,
90,2019-01-18,2.9,-2.8,345,9.1,1306,,,,,,,7,290,1513,3.7,290,1513,1.4,1240,-15.5,16,1253,25.4,1.8,1022,1025.9,900,1022.6,1358,1024.3,9.9,8.5,,,,,,,,,3.1,.6,-.4,-5.9,,,,,,,,,,,,,
90,2019-01-19,4.4,-2.1,543,8.5,1455,,,,,,,6.5,290,2134,3.5,290,2135,1.2,1072,-7.6,24,3,41.4,3.5,1018.4,1024.6,121,1016,2351,1020.6,9.9,1.8,,,,,,,,,8.5,5.3,4.2,-4.2,,,,,,,,,,,,,
90,2019-01-20,2.7,-1.4,2246,5.9,1,,,,,,,8.5,360,1351,4.3,340,1357,2.3,1983,-15.1,17,1527,26.6,2.1,1014.8,1019.8,2354,1013.9,524,1017,9.9,9,,,,,,,,,2.5,2.3,4.3,-4.7,,,,,,,,,,,,,
90,2019-01-21,1.7,-2.9,214,4.4,1400,,,,,,,12.8,270,1213,6.4,290,1553,2.9,2476,-12.2,19,821,35.8,2.6,1014.1,1019.7,1,1013.3,1612,1016.4,9.9,9,,,,,,,,,.5,.1,1.8,-5.4,,,,,,,,,,,,,
90,2019-01-22,4.2,-1.7,729,8.2,1350,,,,,,,10.9,290,1757,5.7,290,1526,2,1713,-11.5,18,1223,31.5,2.6,1013.4,1018,822,1013.1,2247,1015.6,10,9,,,,,,,,,1.3,.5,2.6,-5.8,,,,,,,,,,,,,
90,2019-01-23,4.8,.6,2259,9.7,1515,,,,,,,11.7,270,141,5.1,270,142,2.1,1847,-11.9,17,1544,29.9,2.6,1014.3,1021.9,2355,1012.8,124,1016.6,10,9.1,,,,,,,,,.1,0,4.6,-3.6,,,,,,,,,,,,,
90,2019-01-24,1.4,-3,713,5.7,1437,,,,,,,7.1,360,126,3.6,340,129,1.5,1310,-13,14,1030,34.4,2.4,1020.5,1024.2,931,1021.4,1428,1022.8,10,9.1,,,,,,,,,1,0,2.7,-5.1,,,,,,,,,,,,,
90,2019-01-25,-.1,-3.5,429,4.1,1147,,,,,,,15.1,360,1450,9.9,340,1518,2.8,2398,-13.9,13,1005,36.6,2.3,1019.4,1023.8,2343,1019.2,1253,1021.7,10.1,9.1,,,,,,,,,3.3,1,0,-5.9,,,,,,,,,,,,,
90,2019-01-26,-.2,-4,549,4.6,1544,,,,,,,6.6,360,258,3.4,340,300,1.7,1499,-15.1,20,2024,32.1,2,1022.7,1026.9,1047,1023.5,100,1025,10.1,9.2,,,,,,,,,1.8,0,1.1,-5.7,,,,,,,,,,,,,
90,2019-01-27,2.7,-3.6,731,9.6,1243,,,,,,,13.3,290,1301,7,290,1530,2.4,2070,-16.2,6,1236,26,1.9,1019.6,1025.8,19,1016.8,2334,1021.9,10.1,7.1,,,,,,,,,4.5,3.5,-.2,-6.8,,,,,,,,,,,,,
90,2019-01-28,3,-1.4,2221,6.2,1333,,,,,,,15,290,1012,8.2,290,1021,2.7,2360,-13.1,17,1522,31.5,2.4,1016,1024.6,2348,1014.3,1000,1018.3,10.1,8.8,,,,,,,,,2.6,1.8,4.6,-5.3,,,,,,,,,,,,,
90,2019-01-29,2.4,-3.1,527,7.7,1441,,,,,,,7.3,140,1214,4.6,160,1220,1.8,1558,-12.2,20,2118,34.1,2.6,1022.9,1027.8,902,1023.1,1720,1025.2,10.2,9.3,,,,,,,,,2.9,1.5,2.3,-6.5,,,,,,,,,,,,,
90,2019-01-30,7.4,1.7,108,12.8,1405,,,,,,,8.5,230,256,3.8,270,304,1.8,1530,-13.4,12,954,21.9,2.3,1018.4,1024.1,1,1018,1423,1020.6,10.2,8.5,,,,,,,,,7,4.9,6.4,-.8,,,,,,,,,,,,,
90,2019-01-31,.6,-4.8,2251,6.9,1,,,,,,8.7,11.2,360,625,6.2,360,713,2.1,1811,-5.8,23,243,67.5,4.2,1016.7,1020.7,846,1017.9,15,1019,10.2,0,,,,,,,,,8.8,3.9,1.6,-1,,,,,,,,,,,,,
90,2019-02-01,-.5,-7.3,623,4.5,1340,,,,,,,14.1,290,2026,6.6,290,1447,2.3,2001,-14.6,16,1218,35.6,2,1016.2,1020.6,900,1015.8,1643,1018.5,10.3,9.6,,,,,,,,,.4,0,.1,-3.5,,,,,,,,,,,,,
90,2019-02-02,4.4,.2,715,7.4,1337,,,,,,,11.3,290,122,5.5,290,123,2,1764,-8,24,555,41,3.5,1016.7,1020.4,902,1017.4,124,1018.9,10.3,6.1,,,,,,,,,6,4.4,-.1,-5.6,,,,,,,,,,,,,
90,2019-02-03,3.9,2.1,2158,6.3,2301,,,,,,13.6,8.8,230,2247,4,290,2255,1.1,960,1.5,51,7,85.6,6.9,1009.7,1017.5,1,1008.6,2031,1011.9,10.3,0,,,,,,,,,9.1,7.4,3,1.2,,,,,,,,,,,,,
90,2019-02-04,3.3,.1,758,6.7,1403,,,,,,,11.4,290,230,5,290,336,2,1736,-16,13,1334,23.6,1.8,1019.1,1023.5,2357,1011.6,1,1021.3,10.4,9.4,,,,,,,,,1.3,.1,2.6,-1.7,,,,,,,,,,,,,
90,2019-02-05,4.9,.8,704,8.7,1516,,,,,,,9.4,230,52,4.8,110,1327,2.4,2061,-9.3,18,1850,35.9,3.2,1017.2,1023.8,300,1016.2,2233,1019.4,10.4,8.4,,,,,,,,,2.9,0,3.3,-.7,,,,,,,,,,,,,
90,2019-02-06,4.9,.8,735,8.8,1110,,,,,,,7.3,340,2053,4.5,340,2059,1.9,1602,-3.5,20,330,59.4,5.2,1013.3,1017,529,1013.9,1338,1015.5,10.4,6.1,,,,,,,,,6.3,2.9,3.8,-1.2,,,,,,,,,,,,,
90,2019-02-07,.3,-3.6,2357,4.7,1435,,,,,,9.3,10,340,1629,5.3,340,1631,2.1,1812,-8,20,1536,62,3.9,1016.5,1024,2400,1015.2,514,1018.8,10.5,6.2,,,,,,,,,4.5,,2.6,-4.2,,,,,,,,,,,,,
90,2019-02-08,-3.3,-7.3,431,.4,1509,,,,,,,4.9,360,155,3.3,340,203,1.3,1166,-14.1,27,1,43.3,2.1,1021.9,1027,1030,1021.5,2359,1024.3,10.5,8.8,,,,,,,,,5.6,3.3,-1.1,-7.2,,,,,,,,,,,,,
90,2019-02-09,-1.9,-4.5,2358,1.2,1244,,,,,,,9.8,340,1449,6,360,1406,2.9,2468,-13.8,17,1057,42.1,2.3,1022.7,1029.4,2316,1021.1,142,1025,10.6,8.4,,,,,,,,,4.5,3.1,-.3,-4.9,,,,,,,,,,,,,
90,2019-02-10,-2.6,-6.6,710,1.2,1406,,,,,,,4.8,360,1432,2.8,20,1352,1.4,1198,-11.9,29,959,49.8,2.6,1027,1031.7,845,1027.2,2354,1029.4,10.6,6,,,,,,,,,6.4,4.5,-.7,-6.8,,,,,,,,,,,,,
90,2019-02-11,.2,-3.3,746,3.9,1440,,,,,,,9.8,290,1329,5.6,290,1338,1.9,1676,-19.1,14,1239,22.8,1.4,1025.9,1031.5,2346,1026,406,1028.2,10.6,9.9,,,,,,,,,1.9,1.1,.7,-5.2,,,,,,,,,,,,,
90,2019-02-12,0,-3.7,546,4.9,1430,,,,,,,8.8,270,1049,4.5,290,1050,1.8,1552,-14.1,21,1244,34.4,2.1,1029.4,1034.1,855,1029.9,1505,1031.7,10.7,9.4,,,,,,,,,2.6,1.5,.5,-5.4,,,,,,,,,,,,,
90,2019-02-13,-1.6,-4.9,2200,1.6,1105,,,,,,,9.2,340,1603,5.8,360,1606,2.3,1960,-14.3,23,935,37.6,2.1,1029.1,1033.4,2355,1029.1,1404,1031.4,10.7,9.5,,,,,,,,,1.5,.3,.2,-5.7,,,,,,,,,,,,,
90,2019-02-14,-1.6,-4.3,1,1.1,1458,,,,,,0,4.1,20,1316,2.7,360,1307,1.3,1082,-6.7,44,52,68.8,3.8,1029.6,1034.8,846,1028.1,2341,1031.9,10.7,3.8,,,,,,,,,7.9,6.6,.3,-4.9,,,,,,,,,,,,,
90,2019-02-15,2,-2.4,56,5.9,1148,,,,,,,11.1,270,2320,7,290,2328,2,1745,-6.1,42,1144,56.4,3.9,1018.2,1028.2,1,1017.7,1408,1020.5,10.8,7.3,,,,,,,,,5.9,5.1,2,-2.4,,,,,,,,,,,,,
90,2019-02-16,-.3,-3.7,750,3.6,1358,,,,,,,8.9,290,21,5.2,290,22,1.8,1514,-11.7,33,1556,41.9,2.5,1018.4,1022.2,840,1018.3,10,1020.7,10.8,9.6,,,,,,,,,1.4,0,1.8,-4.7,,,,,,,,,,,,,
90,2019-02-17,2.1,-3.9,744,7.7,1542,,,,,,,6.8,250,1830,3.8,140,1307,1.7,1480,-13.7,18,1131,30.9,2.2,1018.9,1023,1005,1019.3,1559,1021.2,10.9,10.2,,,,,,,,,0,0,1.7,-5.1,,,,,,,,,,,,,
90,2019-02-18,4.3,-1.1,639,8.4,1334,,,,,,,5.5,230,11,2.8,290,842,1.2,1073,-8.1,19,1006,41.3,3.5,1021,1025.2,849,1021.8,2348,1023.2,10.9,7.6,,,,,,,,,6.3,4.4,3,-3.5,,,,,,,,,,,,,
90,2019-02-19,3,1.6,703,5.1,400,,,,,,4.7,9.4,270,2334,5.7,290,2320,1.5,1303,-1.2,43,333,76.6,5.7,1015.1,1021.8,1,1014.6,1524,1017.4,10.9,.1,,,,,,,,,8.3,6,2.6,.4,,,,,,,,,,,,,
90,2019-02-20,2.9,.4,2355,7.1,1329,,,,,,,8.7,270,1149,4.6,290,1228,2,1749,-6.1,39,1309,52,3.9,1019.8,1025.9,2302,1017.4,3,1022.1,11,9.9,,,,,,,,,2.9,.4,2.9,-2.1,,,,,,,,,,,,,
90,2019-02-21,3.7,-1.6,643,8.8,1415,,,,,,,5.6,140,1542,4.1,160,1626,1.4,1185,-3.8,40,1145,58.8,4.7,1022.3,1026.7,804,1022.6,1748,1024.6,11,9.8,,,,,,,,,.2,,3.8,-3.1,,,,,,,,,,,,,
90,2019-02-22,4.5,-1.4,654,9.9,1150,,,,,,,4.8,20,1332,3.1,20,1325,1.3,1120,-3.6,38,1118,56,4.7,1018.9,1022.7,1,1019.8,1458,1021.1,11.1,9.7,,,,,,,,,4,1.5,4.2,-3,,,,,,,,,,,,,
90,2019-02-23,4.4,-.5,630,9.8,1315,,,,,,,4.3,110,1518,2.9,160,1703,1.4,1209,-3.8,39,1401,56.3,4.7,1022.4,1026.7,909,1021.7,42,1024.7,11.1,9.1,,,,,,,,,2.9,0,4.4,-2.5,,,,,,,,,,,,,
90,2019-02-24,8.8,-1.2,310,15.7,1359,,,,,,,9.9,270,2111,4.7,290,1649,1.6,1375,-5.5,17,1252,39.5,4.2,1016.7,1023.9,1,1016,1757,1018.9,11.1,10.2,,,,,,,,,2.5,1.3,5.9,-2.9,,,,,,,,,,,,,
90,2019-02-25,7.2,3,2349,10.3,6,,,,,,,9.4,340,1020,6.7,360,1023,2.3,1977,-3.4,22,4,49.5,4.9,1017.9,1021.5,1108,1016.4,37,1020.1,11.2,6.9,,,,,,,,,4.6,4.3,6.5,.5,,,,,,,,,,,,,
90,2019-02-26,5.4,1.7,522,8.7,1337,,,,,,,10.3,360,1041,6.6,360,1048,2.1,1777,-4.4,33,1031,49.3,4.4,1021.3,1025.4,2331,1021.3,20,1023.6,11.2,10.1,,,,,,,,,1.8,1.5,5.6,-.7,,,,,,,,,,,,,
90,2019-02-27,5.8,2.4,126,9.7,1247,,,,,,,6.1,360,1529,2.9,20,1137,1.3,1107,1.1,56,1,72.4,6.7,1019.3,1025.8,149,1017.9,2357,1021.6,11.2,4.5,,,,,,,,,8,6,6,.4,,,,,,,,,,,,,
90,2019-02-28,5.9,1.5,726,10.4,1121,,,,,,,7.2,360,1402,4.1,20,1207,1.5,1319,-1.6,35,1026,59.3,5.5,1015.7,1019.1,2214,1016.3,1356,1018,11.3,8.6,,,,,,,,,2.9,1,6.3,-.2,,,,,,,,,,,,,
90,2019-03-01,7.1,1.1,331,12.4,1027,,,,,,,6.1,20,1207,4,20,1215,1.4,1246,-3.1,25,959,49.6,4.9,1018,1021.5,913,1018.6,35,1020.3,11.3,10.2,,,,,,,,,.7,.5,6.7,-.9,,,,,,,,,,,,,
90,2019-03-02,7.5,2.2,529,12.9,1128,,,,,,,4.5,50,1313,2.9,20,1154,1.4,1219,-2.4,28,1024,50.8,5.3,1016.8,1021.4,812,1016.2,2359,1019,11.4,9.4,,,,,,,,,3.5,.6,7.4,-1.6,,,,,,,,,,,,,
90,2019-03-03,8.2,1.9,711,14.4,1341,,,,,,,4.4,110,1418,3.4,110,1436,1.4,1175,.5,42,1342,58.9,6.5,1010.9,1016.2,1,1011.4,2018,1013.1,11.4,9.2,,,,,,,,,3.5,2.9,8.4,-.3,,,,,,,,,,,,,
90,2019-03-04,8.1,4.3,2310,12.9,1218,,,,,,,6.2,360,1319,3.7,20,1309,1.5,1261,3.9,55,34,76.1,8.1,1011.4,1016.1,2150,1011.2,302,1013.6,11.4,5.2,,,,,,,,,4.5,3,9.2,1.6,,,,,,,,,,,,,
90,2019-03-05,10.8,4,10,16.1,1450,,,,,,,9.4,290,1501,4.3,290,1616,1.6,1389,.3,20,1553,52.6,6.4,1015.2,1019.1,845,1016,4,1017.4,11.5,7.5,,,,,,,,,5,2.4,9.4,1.8,,,,,,,,,,,,,
90,2019-03-06,9.1,4.2,2229,13.5,1103,,,,,,3.3,9.6,70,1932,4.8,70,1922,2.4,2064,1.1,37,1037,60,6.7,1013.2,1017.1,1,1012.9,1502,1015.3,11.5,4.8,,,,,,,,,8,5.3,9.6,3.9,,,,,,,,,,,,,
90,2019-03-07,4.8,1.1,2220,8.7,1442,,,,,,3.2,8.6,340,2,5.3,340,6,1.6,1366,1.1,56,1443,78,6.6,1017.2,1021.7,2353,1016.2,1,1019.4,11.6,3.4,,,,,,,,,5.1,3.6,6.9,-.3,,,,,,,,,,,,,
90,2019-03-08,8.6,-.3,422,12.5,1339,,,,,,,8,160,1501,5.8,160,1523,2.1,1789,-2.3,18,2242,49.5,5.3,1019.6,1024,846,1020.2,1656,1021.8,11.6,10.7,,,,,,,,,0,0,6.6,-1.3,,,,,,,,,,,,,
90,2019-03-09,12.2,5.3,139,16.3,1300,,,,,,,10,200,1707,4.7,290,1536,1.8,1553,-11.2,7,1311,19.6,2.7,1015.8,1020.7,1,1015.5,1703,1018,11.7,7.2,,,,,,,,,5.8,4.9,6.8,1.6,,,,,,,,,,,,,
90,2019-03-10,7.9,4.7,2355,11.6,59,,,,,,,10.4,360,1439,7.1,360,1437,2.7,2343,-2.1,13,57,52.1,5.6,1013.2,1018.4,922,1011.9,2356,1015.4,11.7,.2,,,,,,,,,8.8,4.1,7,2.6,,,,,,,,,,,,,
90,2019-03-11,7.6,.8,514,13.4,1602,,,,,,,7.3,160,1453,4.9,160,1517,2,1733,-1.5,32,1357,53.4,5.6,1004.5,1011.9,1,1003.9,1626,1006.7,11.7,7.4,,,,,,,,,4.1,1.8,7.1,-1,,,,,,,,,,,,,
90,2019-03-12,6.9,1.8,2358,11.3,1052,,,,,,.1,12.4,290,1353,5.7,290,1004,2.9,2502,-6.8,16,2030,38.5,4,1004.7,1012.6,2343,1004.8,1430,1006.9,11.8,7.8,,,,,,,,,2.6,.9,7.5,.3,,,,,,,,,,,,,
90,2019-03-13,4.5,.3,534,9.7,1512,,,,,,,15.3,290,949,8.1,290,956,3.7,3186,-16.7,11,1645,20.5,1.7,1013.5,1020.5,2338,1012.4,8,1015.7,11.8,10.8,,,,,,,,,.1,.1,5.9,-.9,,,,,,,,,,,,,
90,2019-03-14,5.5,-1.4,634,11.3,1409,,,,,,0,9.9,230,1446,5.3,290,928,2.2,1897,-12,13,848,30.3,2.7,1018.6,1022.3,841,1019.2,1446,1020.9,11.9,10.7,,,,,,,,,2.6,.5,6.2,-4,,,,,,,,,,,,,
90,2019-03-15,5.2,2.4,1837,10.5,1152,,,,,,2.6,6.7,160,1528,4.1,160,1533,1.6,1361,-1.8,32,1101,64.4,5.4,1015.3,1020.9,1,1015.6,1848,1017.6,11.9,6.6,,,,,,,,,5.3,3.9,6.2,-1.3,,,,,,,,,,,,,
90,2019-03-16,5.8,-.6,508,10.8,1143,,,,,,,13.7,290,1356,6.7,290,1339,2,1718,-2.9,32,1138,55.8,5,1015.9,1020.1,743,1016.3,1536,1018.1,11.9,8.8,,,,,,,,,4.4,.8,7,-2,,,,,,,,,,,,,
90,2019-03-17,6.7,2.9,403,10.8,1139,,,,,,,9.3,290,813,4.9,290,818,1.8,1565,-3.2,35,1140,49.9,4.9,1018.5,1022.4,1145,1018.3,1,1020.7,12,10.9,,,,,,,,,1.4,.4,8.5,-.1,,,,,,,,,,,,,
90,2019-03-18,12.2,3.2,624,18.7,1455,,,,,,,9,230,2253,4.4,200,2209,1.9,1614,-5.8,18,1503,29,4,1013.2,1021,1,1011.8,1836,1015.4,12,10.3,,,,,,,,,5.6,2.9,10.5,.3,,,,,,,,,,,,,
90,2019-03-19,16.3,9.7,657,21.6,1600,,,,,,,8.2,250,2130,4.1,200,2139,1.9,1647,-.5,20,43,32.3,6.1,1010.6,1014.2,2321,1011.4,1749,1012.7,12.1,10.6,,,,,,,,,2.4,,14.2,5.6,,,,,,,,,,,,,
90,2019-03-20,14.2,9,2352,18.4,203,,,,,,12.3,7.2,290,219,3.6,230,18,1.5,1295,6.1,25,324,64,9.9,1007.4,1014.8,158,1002.7,2356,1009.5,12.1,2.8,,,,,,,,,9,6.5,13.7,9,,,,,,,,,,,,,
90,2019-03-21,10.8,5.2,2359,15.8,1354,,,,,,5.9,14.3,270,1439,5.8,290,2121,2.9,2506,2,30,1713,58,7.5,1001,1012.9,2359,999.1,1512,1003.1,12.2,6.1,,,,,,,,,6.9,4.3,11.7,3.6,,,,,,,,,,,,,
90,2019-03-22,4.3,.6,2231,9.4,1308,,,,,,,6.9,20,1339,4.6,360,1340,1.5,1264,-4.5,33,1309,53.3,4.4,1015.3,1020.3,2205,1012.9,1,1017.6,12.2,6.9,,,,,,,,,5.4,3.3,7.2,-1,,,,,,,,,,,,,
90,2019-03-23,5.1,.7,451,9.1,1538,,,,,,,10.1,290,1543,4.7,290,1434,2.1,1833,-8.5,28,1540,37,3.2,1016,1020.1,1,1014.9,1543,1018.3,12.2,9.8,,,,,,,,,3,.4,5.5,-1,,,,,,,,,,,,,
90,2019-03-24,6.6,-.6,535,12.5,1445,,,,,,,10.3,290,1343,5.6,290,2329,2.1,1806,-10.6,18,1435,29.4,2.7,1014.8,1020.4,746,1013,1651,1017,12.3,11.5,,,,,,,,,0,0,6.9,-2.8,,,,,,,,,,,,,
90,2019-03-25,11.2,6.2,17,15.6,1248,,,,,,,13.2,230,544,5.7,230,537,2.9,2539,-.7,27,1,43.8,5.9,1010.6,1015.3,3,1011.3,1652,1012.8,12.3,10.8,,,,,,,,,.4,.1,10.4,4.6,,,,,,,,,,,,,
90,2019-03-26,12.8,8.8,614,17.4,1158,,,,,,,11.3,290,252,5.4,290,235,2.1,1829,-2.2,16,1207,37,5.3,1012,1015.1,1017,1012.4,524,1014.2,12.4,11.1,,,,,,,,,2,1.1,13.4,6.7,,,,,,,,,,,,,
90,2019-03-27,10.6,5.9,2310,18.8,1127,,,,,,3.3,16,360,1621,10.5,360,1626,2.7,2325,3.5,20,228,67.5,8.1,1008.6,1014.3,1,1007,1544,1010.8,12.4,6.2,,,,,,,,,7,5,11.4,5.9,,,,,,,,,,,,,
90,2019-03-28,4.8,3.1,705,6.1,1701,,,,,,12.2,6,90,320,3.4,90,325,1.3,1097,2.9,77,1827,88.1,7.5,1013.1,1017.1,827,1013.8,1743,1015.3,12.5,0,,,,,,,,,8,6.8,7,3.5,,,,,,,,,,,,,
90,2019-03-29,7,4.2,531,10.5,1208,,,,,,,7.2,340,1648,4.9,340,1653,1.9,1656,1,47,922,66.4,6.6,1012.3,1015.5,2057,1013.5,405,1014.5,12.5,3.5,,,,,,,,,6.6,3.6,7.8,3.9,,,,,,,,,,,,,
90,2019-03-30,6.9,3.5,627,13.3,1440,,,,,,1.5,11.6,270,1635,4.9,290,1312,2.3,1946,-.7,36,1444,60.3,5.9,1007.4,1014.5,1,1006,1432,1009.6,12.5,6.3,,,,,,,,,7,3.3,8.6,2.1,,,,,,,,,,,,,
